YouTube_ID;Clip_Final_Name;Clip_Publication_Date;Clip_Public_URL;Pexels_ID;Pexels_Author;Pexels_URL;Media_Type;Status
fvgCRJyVG-Y;Queen Code;2025-06-14;https://www.youtube.com/watch?v=fvgCRJyVG-Y;4156091;𝑅𝒶𝑔𝑒𝓈𝒽 𝑅𝑔;https://www.pexels.com/video/bubble-bursting-of-oil-and-water-mixture-4156091/;Video;OK
fvgCRJyVG-Y;Queen Code;2025-06-14;https://www.youtube.com/watch?v=fvgCRJyVG-Y;19145265;Robert Daniel;https://www.pexels.com/video/blue-exoplanets-19145265/;Video;OK
fvgCRJyVG-Y;Queen Code;2025-06-14;https://www.youtube.com/watch?v=fvgCRJyVG-Y;12281669;Stefan;https://www.pexels.com/video/close-up-view-of-cassette-player-12281669/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;3116503;Atakan Ozkan;https://www.pexels.com/video/vinyl-record-playing-on-a-turntable-3116503/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;3116507;Atakan Ozkan;https://www.pexels.com/video/a-turntable-playing-music-from-a-vinyl-record-3116507/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;4980324;cottonbro studio;https://www.pexels.com/video/a-man-and-woman-are-laying-in-bed-together-4980324/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;4980325;cottonbro studio;https://www.pexels.com/video/three-people-laying-in-bed-together-4980325/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;4980447;cottonbro studio;https://www.pexels.com/video/two-people-are-sitting-on-a-bed-in-front-of-a-window-4980447/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;4980616;cottonbro studio;https://www.pexels.com/video/three-people-are-sitting-on-a-bed-in-a-room-4980616/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;4980690;cottonbro studio;https://www.pexels.com/video/two-people-laying-on-a-bed-with-a-man-and-woman-4980690/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;5018280;cottonbro studio;https://www.pexels.com/video/three-people-are-reading-a-book-in-a-tent-5018280/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;5018289;cottonbro studio;https://www.pexels.com/video/two-people-laying-in-a-tent-with-a-light-on-5018289/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;2491284;Kelly;https://www.pexels.com/video/splatters-of-water-in-the-ground-2491284/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;4980614;cottonbro studio;https://www.pexels.com/video/a-person-laying-on-a-bed-in-a-room-4980614/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;5983038;Miguel Á. Padriñán;https://www.pexels.com/video/a-spinning-vinyl-5983038/;Video;OK
r99DGHntqE0;Rain, Vinyl and...;2025-04-26;https://www.youtube.com/watch?v=r99DGHntqE0;6498326;Neugiernase;https://www.pexels.com/video/beautiful-waterfall-6498326/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;17833701;Adrien JACTA;https://www.pexels.com/video/looking-to-footprints-on-a-sand-dune-in-a-desert-gran-canaria-17833701/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;4361617;Adrien JACTA;https://www.pexels.com/video/nature-walking-sun-desert-4361617/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;6573932;ArtHouse Studio;https://www.pexels.com/video/drone-footage-of-a-desert-6573932/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;14534528;Luz Calor Som;https://www.pexels.com/video/timelapse-of-milky-way-core-14534528/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;9341381;Luz Calor Som;https://www.pexels.com/video/a-starry-night-sky-9341381/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;8865355;MART PRODUCTION;https://www.pexels.com/video/drone-footage-of-a-desert-8865355/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;8865609;MART PRODUCTION;https://www.pexels.com/video/drone-footage-of-roads-built-on-a-desert-8865609/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;13045440;Nicola Narracci;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;3018500;Taryn Elliott;https://www.pexels.com/video/man-walking-barefoot-on-desert-sand-3018500/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;19348572;Volkan Yılmaz;https://www.pexels.com/video/col-19348572/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;19376560;Volkan Yılmaz;https://www.pexels.com/video/a-camel-in-the-desert-eating-grass-19376560/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;19376561;Volkan Yılmaz;https://www.pexels.com/video/a-desert-with-sand-dunes-and-bushes-19376561/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;19376563;Volkan Yılmaz;https://www.pexels.com/video/a-desert-with-a-man-walking-across-it-19376563/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;19376564;Volkan Yılmaz;https://www.pexels.com/video/a-desert-road-with-a-car-driving-on-it-19376564/;Video;OK
AWBWjPedbi8;Sandy World;2025-06-28;https://www.youtube.com/watch?v=AWBWjPedbi8;19377042;Volkan Yılmaz;https://www.pexels.com/video/half-desert-19377042/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;4997292;Alfris Edwards;https://www.pexels.com/video/close-up-footage-of-an-audio-device-4997292/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;5467579;Atakan Ozkan;https://www.pexels.com/video/close-up-video-of-a-computer-central-processing-unit-5467579/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;5467612;Atakan Ozkan;https://www.pexels.com/video/close-up-view-of-rgb-computer-fans-5467612/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;10470834;boudib islam;https://www.pexels.com/video/rgb-gaming-memory-of-a-computer-10470834/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;30902626;Clement Couturier;https://www.pexels.com/photo/rustic-wooden-door-in-provence-france-30902626/;Photo;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;5473975;cottonbro studio;https://www.pexels.com/video/a-silhouette-of-a-hand-5473975/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;7858272;cottonbro studio;https://www.pexels.com/video/close-up-footage-of-an-oscillograph-7858272/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8071971;cottonbro studio;https://www.pexels.com/video/video-of-man-moving-strangely-8071971/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8071972;cottonbro studio;https://www.pexels.com/video/a-man-plugging-a-cord-to-the-back-of-his-head-8071972/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8071973;cottonbro studio;https://www.pexels.com/video/video-of-man-moving-strangely-8071973/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8071974;cottonbro studio;https://www.pexels.com/video/video-of-man-moving-strangely-8071974/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8071975;cottonbro studio;https://www.pexels.com/video/video-of-man-wearing-black-freamed-glasses-8071975/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8071976;cottonbro studio;https://www.pexels.com/video/video-of-man-wearing-black-freamed-glasses-8071976/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8071977;cottonbro studio;https://www.pexels.com/video/video-of-man-moving-bizarre-8071977/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8088614;cottonbro studio;https://www.pexels.com/video/photo-of-people-in-white-neck-shirt-8088614/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8088616;cottonbro studio;https://www.pexels.com/video/vidoe-of-man-in-white-neck-shirt-8088616/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8092886;cottonbro studio;https://www.pexels.com/video/video-of-man-holding-full-face-masks-8092886/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8092893;cottonbro studio;https://www.pexels.com/video/close-up-video-of-person-with-black-face-paint-8092893/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8431827;cottonbro studio;https://www.pexels.com/video/people-standing-in-front-of-a-chessboard-8431827/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8431829;cottonbro studio;https://www.pexels.com/video/people-standing-in-front-of-a-chessboard-8431829/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8431831;cottonbro studio;https://www.pexels.com/video/man-and-a-woman-with-black-and-white-face-paint-8431831/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8431834;cottonbro studio;https://www.pexels.com/video/man-and-woman-with-face-paint-looking-at-the-camera-8431834/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8720756;cottonbro studio;https://www.pexels.com/video/hacker-entering-codes-to-a-computer-laptop-8720756/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8721654;cottonbro studio;https://www.pexels.com/video/woman-sitting-in-front-of-computers-8721654/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8721929;cottonbro studio;https://www.pexels.com/video/a-woman-using-a-vr-headset-8721929/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8721930;cottonbro studio;https://www.pexels.com/video/a-person-typing-on-a-keyboard-while-wearing-vr-headset-8721930/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;8721932;cottonbro studio;https://www.pexels.com/video/woman-typing-on-a-keyboard-while-wearing-a-vr-headset-8721932/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;1085656;Dima Krivoy;https://www.pexels.com/video/blue-colored-cables-1085656/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6955102;Ivan Samkov;https://www.pexels.com/video/classic-defective-televisions-6955102/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;10405281;Jose Gabriel Ortega Castro;https://www.pexels.com/video/close-up-on-colorful-computer-keyboard-10405281/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;7841655;Mario Aranda;https://www.pexels.com/video/close-up-shot-of-a-hard-drive-7841655/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;7140928;MrColo;https://www.pexels.com/video/close-up-of-a-cpu-7140928/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;7140931;MrColo;https://www.pexels.com/video/close-up-shot-of-a-electronic-device-7140931/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;7141174;MrColo;https://www.pexels.com/video/close-up-shot-of-a-electronic-processor-7141174/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;854322;Pixabay;https://www.pexels.com/video/data-encrypting-854322/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;856084;Pixabay;https://www.pexels.com/video/exhaust-fan-856084/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;12271136;Sasha Poberailo;https://www.pexels.com/video/stacked-computers-and-keyboard-12271136/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;9396143;"Stan ""Kenzo"" K";https://www.pexels.com/video/close-up-of-a-computer-keyboard-9396143/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;3866578;StefWithAnF;https://www.pexels.com/video/hands-glowing-with-glow-in-the-dark-paint-3866578/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;3866580;StefWithAnF;https://www.pexels.com/video/a-person-with-glow-in-the-dark-paint-3866580/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;3868625;StefWithAnF;https://www.pexels.com/video/pattern-abstract-slow-motion-neon-3868625/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;3868669;StefWithAnF;https://www.pexels.com/video/hands-and-lips-with-neon-paints-glowing-in-the-dark-3868669/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;3868671;StefWithAnF;https://www.pexels.com/video/a-person-wearing-glow-in-the-dark-paint-on-its-hand-3868671/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;3868678;StefWithAnF;https://www.pexels.com/video/a-person-with-glow-in-the-dark-paint-3868678/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;3868684;StefWithAnF;https://www.pexels.com/video/pattern-abstract-slow-motion-neon-3868684/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;13222025;Steve B;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6687507;Tima Miroshnichenko;https://www.pexels.com/video/black-and-white-chess-pieces-6687507/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6689094;Tima Miroshnichenko;https://www.pexels.com/video/man-and-woman-standing-on-a-giant-chess-board-6689094/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6689095;Tima Miroshnichenko;https://www.pexels.com/video/people-playing-giant-chess-game-6689095/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6689103;Tima Miroshnichenko;https://www.pexels.com/video/a-woman-moving-a-giant-chess-piece-6689103/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6689568;Tima Miroshnichenko;https://www.pexels.com/video/a-woman-walking-at-the-checkerboard-6689568/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6689571;Tima Miroshnichenko;https://www.pexels.com/video/dolly-shot-video-of-big-chess-pieces-6689571/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6689578;Tima Miroshnichenko;https://www.pexels.com/video/man-and-woman-standing-on-a-giant-chess-board-6689578/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6689583;Tima Miroshnichenko;https://www.pexels.com/video/a-video-of-a-giant-chess-6689583/;Video;OK
T8YseX-DYTQ;Shutdown;2025-06-21;https://www.youtube.com/watch?v=T8YseX-DYTQ;6689872;Tima Miroshnichenko;https://www.pexels.com/video/a-video-of-a-giant-chess-6689872/;Video;OK
98G-mzoaNso;Simplicity;2025-02-08;https://www.youtube.com/watch?v=98G-mzoaNso;668353;nicollazzi xiong;https://www.pexels.com/photo/four-rock-formation-668353/;Photo;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;14415078;Ahmad Assaf;https://www.pexels.com/video/people-walking-in-the-streets-of-antwerp-city-belgium-14415078/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;7550991;Hanna Pad;https://www.pexels.com/video/piece-of-white-cake-7550991/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;8224512;ArtHouse Studio;https://www.pexels.com/video/blurred-video-of-a-carousel-8224512/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;4769546;cottonbro studio;https://www.pexels.com/video/a-woman-reading-a-book-while-looking-out-the-window-4769546/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;4769551;cottonbro studio;https://www.pexels.com/video/a-woman-reading-a-book-while-looking-out-the-window-4769551/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;8626600;cottonbro studio;https://www.pexels.com/video/a-man-and-a-woman-in-a-cafe-shop-8626600/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;8626903;cottonbro studio;https://www.pexels.com/video/couple-being-affectionate-to-each-other-8626903/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;8626905;cottonbro studio;https://www.pexels.com/video/couple-love-festival-kiss-8626905/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;854127;Coverr;https://www.pexels.com/video/traffic-at-night-854127/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;12840394;kokokara;https://www.pexels.com/video/12840394/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;6212575;Engin Akyurt;https://www.pexels.com/video/santa-claus-snow-globe-6212575/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;12450137;Feyza Daştan;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;12146647;Furkan Elveren;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;12146727;Furkan Elveren;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;12146740;Furkan Elveren;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;3007578;George Morina;https://www.pexels.com/video/an-entertainment-casino-in-leicester-square-london-3007578/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;2836284;Kelly;https://www.pexels.com/video/a-musician-playing-the-guitar-inside-a-bar-2836284/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;2853793;Kelly;https://www.pexels.com/video/pouring-hot-water-in-a-coffee-filter-cup-2853793/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;7968872;Mano Dolph;https://www.pexels.com/video/burning-sparkler-7968872/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;2564081;Mart LMJ;https://www.pexels.com/photo/neon-lighted-cafe-signage-2564081/;Photo;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;8058349;Mikhail Nilov;https://www.pexels.com/video/close-up-of-a-lighted-signage-8058349/;Video;OK
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;12816578;Rufaro Makaya;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
ja4WMyXjBpk;Small Cozy Cafe;2025-03-29;https://www.youtube.com/watch?v=ja4WMyXjBpk;19527535;StefWithAnF;https://www.pexels.com/video/a-close-up-of-a-bunch-of-hexagons-and-stars-19527535/;Video;OK
hcXsSKr5-2c;Summer Herbs;2025-06-07;https://www.youtube.com/watch?v=hcXsSKr5-2c;32141424;Lii Chun;https://www.pexels.com/photo/serene-field-of-wildflowers-in-bloom-32141424/;Photo;OK
sembJL5dvI8;Sunny Day;2025-05-31;https://www.youtube.com/watch?v=sembJL5dvI8;31701241;Mary Rose Relente;https://www.pexels.com/photo/colorful-pink-and-beige-mediterranean-architecture-31701241/;Photo;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;8212409;ArtHouse Studio;https://www.pexels.com/video/two-oranges-falling-into-water-8212409/;Video;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12566348;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12566428;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12575318;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12575348;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12686010;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12686182;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12777751;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12777867;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12778084;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;12778108;Altaf Shah;https://www.pexels.com/video/12778108/;Video;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;13510963;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;13516200;Chandresh Uike;;N/A;404 - CHECK MANUALLY (Parent Folder Name Used)
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;8482788;Davis Vidal;https://www.pexels.com/video/glitch-effect-video-8482788/;Video;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;8482843;Davis Vidal;https://www.pexels.com/video/black-and-white-glitch-effect-8482843/;Video;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;7432570;DoomFilms;https://www.pexels.com/video/a-lemon-dropped-in-water-7432570/;Video;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;13096112;Florian Delée;https://www.pexels.com/video/a-person-dropping-a-red-balloon-into-a-canvas-swimming-pool-13096112/;Video;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;19265267;Kelly;https://www.pexels.com/video/a-man-playing-drums-in-a-dark-room-19265267/;Video;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;2539561;Kelly;https://www.pexels.com/video/fruits-bouncing-up-and-down-2539561/;Video;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;2583471;Kelly;https://www.pexels.com/video/lime-and-lemons-in-water-2583471/;Video;OK
om7A6mIYAL4;Trampoline;2025-07-19;https://www.youtube.com/watch?v=om7A6mIYAL4;2583478;Kelly;https://www.pexels.com/video/strawberries-in-a-water-2583478/;Video;OK
